"open","high","low","close","volume","will14","ema12","next1"
236.98,238.8,236.43,238.8,18.77,-7.100591716,235.6743161,238.97
238.8,239.95,237.6,238.97,12.85,-6.094674556,236.1813444,240
238.97,240.44,237.16,240,81.09,-2.537485582,236.7688298,244.53
240,248.39,239.45,244.53,90.91,-19.1468254,237.962856,243.69
244.53,247.2,234.55,243.69,131.5,-25.16059957,238.8439551,242.7
243.69,244.73,233,242.7,113,-32.02025886,239.4371928,244.76
242.7,244.87,241.95,244.76,86.38,-20.42768711,240.2560862,245.64
244.76,245.64,241.75,245.64,30.59,-15.47552054,241.0843806,245.11
245.7,247.12,245.06,245.11,43.18,-18.45807541,241.7037067,245.93
245.11,247.11,244,245.93,27.4,-15.98440546,242.3539057,249
245.93,249.51,244.01,249,106.55,-3.089036947,243.3763817,253.64
249,253.66,241,253.64,113.09,-0.096805421,244.9553999,253.73
253.64,255,251.86,253.73,103.35,-5.772727273,246.3053384,258
253.73,268.51,253,258,274.76,-29.59729654,248.1045171,268.54
258,271,258,268.54,94.7,-6.473684211,251.2484375,257
268.54,270,252,257,56.32,-36.84210526,252.1332933,264.06
257,265.73,251,264.06,32.4,-18.26315789,253.9681713,270
264.06,270,264,270,114.12,-2.631578947,256.4346064,266.59
270,270.74,264.57,266.59,208.93,-11.60526316,257.9969747,274.2
266.59,278,263.73,274.2,70.23,-10.27027027,260.4897478,276.16
274.2,279.31,270,276.16,100.13,-8.222396241,262.9005558,283.38
276.16,283.38,276.16,283.38,75.76,0,266.0512396,289.37
283.38,294.48,283.38,289.37,115.46,-9.554973822,269.6387412,285.21
289.37,289.37,280.64,285.21,64.43,-17.33358265,272.0343194,292.51
285.21,296.31,285.21,292.51,254.57,-6.870367022,275.1844241,290.16
292.51,305,290,290.16,141.9,-27.48148148,277.4883589,313.04
290.16,317.84,290.16,313.04,125.82,-7.181328546,282.9578421,325
313.04,333,311.77,325,330.76,-9.756097561,289.4258664,306.13
325,331,306.13,306.13,56.65,-32.76829268,291.9957331,307.44
306.13,320,304.69,307.44,54.31,-31.17073171,294.3717742,358.17
307.44,360,307.44,358.17,193.56,-1.900903708,304.1868859,398.01
358.17,418.97,307.23,398.01,386.28,-13.50167483,318.6212111,391.93
398.01,489.99,368.49,391.93,416.24,-43.33952091,329.8994863,380
391.93,438.72,341,380,193.96,-49.99772717,337.6072577,362.06
380,390,346.34,362.06,96.24,-59.82790067,341.369218,383.89
362.06,389.81,362.06,383.89,53.7,-50.68067829,347.9108768,357
383.89,385,352,357,76.41,-63.52519704,349.3092034,371.69
357,378.66,350,371.69,52.39,-57.76931341,352.7524029,337.83
371.69,379,327.93,337.83,123.53,-76.08380419,350.4566486,309.3
337.83,341,300,309.3,140.81,-90.42185858,344.1248565,330.95
309.3,341,301.56,330.95,178.07,-83.70966893,342.0979555,336.95
330.95,340.18,326.5,336.95,121.27,-80.55160798,341.3059624,329.74
336.95,339.47,326.03,329.74,51.79,-84.34654455,339.5265835,315
329.74,333.74,315,315,73.53,-92.10484762,335.753263,321.91
315,330,315,321.91,83.01,-88.4678141,333.6235302,330
321.91,336.89,321.91,330,86.16,-84.20969525,333.066064,326.5
330,334.75,326,326.5,60.88,-80.89677047,332.0559003,326.26
326.5,332.71,323.07,326.26,46.11,-70.82222222,331.1642234,317.21
326.26,326.26,310,317.21,78.94,-80.83732324,329.0174198,321.48
317.21,324.37,317.21,321.48,4.55,-74.72941176,327.8578167,322.85
321.48,325,319.03,322.85,36.68,-71.07594937,327.0873834,322.68
320,323.5,319,322.68,68.89,-71.29113924,326.4093244,320.42
322.68,325,316.01,320.42,344.3,-50.19512195,325.4878899,329.69
320.42,330,317.57,329.69,180.61,-28.67647059,326.1343684,356.2
329.69,370,329.69,356.2,133.6,-23,330.7598501,360.59
356.2,364,350.53,360.59,86.19,-15.68333333,335.349104,356.5
360.59,360.59,350.28,356.5,54.91,-22.5,338.603088,370.39
356.5,373.77,353.03,370.39,87.7,-5.300297946,343.4933821,378.5
370.39,380.68,370.39,378.5,79.73,-3.084323713,348.8790157,361.58
378.5,378.5,355,361.58,442.02,-27.02320317,350.8330132,362.02
361.58,362.41,349.2,362.02,220.97,-26.40067912,352.5540881,361.3
362.02,370,356.99,361.3,1152,-27.41935484,353.899613,364.93
361.3,365.08,357.48,364.93,50.81,-24.35441472,355.5965956,389.64
364.93,390.58,363.93,389.64,205.27,-1.260560547,360.8340425,392.39
389.64,404.21,386.01,392.39,167.32,-13.40136054,365.6888052,395.3
392.39,398,384.07,395.3,244.4,-10.10204082,370.2443736,400
395.3,400,388.52,400,230.13,-4.859187442,374.8221623,416.33
400,420,400,416.33,295.14,-4.063780312,381.2079835,417.3
416.33,420,410.01,417.3,231.12,-3.813559322,386.7606014,443.12
417.3,445,416,443.12,462.82,-1.962421712,395.4312781,431
443.12,464,407.14,431,239.52,-28.7456446,400.9033892,432
431,438,418.37,432,39.9,-27.87456446,405.6874831,440.19
432,445,426.21,440.19,300.24,-20.74041812,410.9955627,460.49
440.19,464,430.01,460.49,187.03,-3.057491289,418.6100915,453.65
460.49,464.98,441,453.65,185.26,-10.4917122,424.0008466,451.03
453.65,459.15,445,451.03,67.71,-12.97674419,428.1591779,464.97
451.03,467.69,451.03,464.97,92.7,-2.621434079,433.8223813,458.01
464.97,464.97,455,458.01,52.99,-11.57617795,437.5435534,441.22
458.01,460.49,436,441.22,166.61,-31.65510643,438.1091606,441.75
441.22,446.96,426.7,441.75,193.74,-32.76493621,438.6692897,437.69
441.75,444.25,434.29,437.69,40.92,-44.31969272,438.5186298,444.83
437.69,445.99,435.47,444.83,65.77,-37.75392238,439.4896098,452.71
444.83,458,443.99,452.71,60.26,-24.73988439,441.523516,457.84
452.71,457.95,451.12,457.84,4.07,-16.26754748,444.0337443,417.47
457.84,457.84,409,417.47,216.29,-85.5682399,439.9470144,426.04
417.47,429.72,409.41,426.04,26.46,-70.96609303,437.8074737,418.78
426.04,429.36,418.78,418.78,108.99,-83.33617311,434.8801701,430.95
418.78,432.5,418.78,430.95,148.55,-62.60010223,434.2755285,424.31
430.95,435,420,424.31,48.79,-73.91378429,432.7423703,431.31
424.31,431.31,416.61,431.31,80.65,-61.98670983,432.5220056,431.51
431.31,434.97,430.74,431.51,14.32,-59.78202609,432.3663125,433.07
431.51,434.99,430.32,433.07,25.38,-53.25305885,432.4745721,427.63
433.07,434.99,422.98,427.63,14.39,-61.97959184,431.7292533,431.08
427.63,433.96,426.56,431.08,51.5,-54.93877551,431.6293682,431.32
431.08,434.73,429,431.32,33.76,-54.44897959,431.5817731,429.99
431.32,431.33,427.58,429.99,20.05,-57.16326531,431.3368849,457.88
429.99,457.88,427.78,457.88,132.76,-0.143003064,435.4204411,455.22
457.88,460,447.64,455.22,110.94,-9.37254902,438.4665271,451.38
455.22,459.87,450,451.38,84.78,-17.0389405,440.4532152,447.38
451.38,451.38,442.05,447.38,41.49,-29.08504264,441.5188744,450
447.38,454.53,443.81,450,106.93,-23.04678497,442.823663,449.81
450,452.23,445.03,449.81,151.13,-23.48467389,443.898484,433.98
449.81,455,427.17,433.98,191.65,-59.9677345,442.3725634,430
433.98,437.15,430,430,42.29,-81.03727715,440.4690921,374.41
430,430.91,372.66,374.41,590.29,-97.99633616,430.3061549,388.16
374.41,390.58,351.76,388.16,552.55,-66.37102735,423.822131,385
388.16,395,381.6,385,135.81,-69.29046563,417.8494955,390.1
385,391.82,376.58,390.1,246.35,-64.57871397,413.5803423,381.08
390.1,390.97,379.02,381.08,68.55,-72.9120473,408.5802897,419.46
381.08,425.13,375.93,419.46,792.43,-37.45380636,410.2540913,412.31
419.46,425.78,406.05,412.31,730.53,-44.05949741,410.5703849,382.82
412.31,412.31,375.52,382.82,510.72,-71.27000277,406.3010949,389.11
382.82,395,381.36,389.11,372.76,-63.82216195,403.6563111,400.68
389.11,406.71,385.81,400.68,609.63,-52.6152654,403.1984171,394.01
400.68,401.25,387.17,394.01,462.68,-59.07593956,401.7848145,395.95
394.01,406.7,390.45,395.95,719.82,-57.19682294,400.8871507,396
395.95,401.48,393.11,396,200.09,-48.19065464,400.1352814,379.27
396,398.03,376.97,379.27,316.78,-65.2432091,396.9252381,379.92
379.27,385.63,365,379.92,606.53,-61.95622805,394.3090476,378
379.92,383.18,376.12,378,216.06,-78.61138532,391.7999634,369.84
378,381,369.82,369.84,199.96,-92.03685423,388.4215075,372
369.84,380,366.16,372,533.92,-88.48305364,385.8951217,373.71
372,376.68,372,373.71,362.3,-85.66962817,384.0204876,368
373.71,373.71,365.78,368,214.2,-95.06416584,381.5557972,392
368,392,368,392,369.21,-42.92961319,383.1625976,387.22
392,392,382.48,387.22,492.86,-46.7274035,383.7868134,375.69
387.22,387.22,367.71,375.69,412.74,-74.37065452,382.5411498,372.82
375.69,381.23,371.55,372.82,185.05,-81.2470024,381.0455883,372
372.82,377.78,371.66,372,443.23,-83.21342926,379.6539593,378.48
372,381.4,371.26,378.48,733.23,-63.04824561,379.4733502,379.3
378.48,384.76,371.71,379.3,1257.01,-56.70602483,379.4466809,377.21
379.3,383.95,373.67,377.21,1274.38,-54.77777778,379.1025762,380.3
377.21,383.49,375.76,380.3,1037.16,-44.62242563,379.2867952,389.15
380.3,391.14,380.3,389.15,765.66,-10.86956522,380.8042113,403.25
389.15,404.26,386.82,403.25,653.35,-2.624740125,384.2574096,396
403.25,409.31,392,396,736.74,-30.57661383,386.063962,405.5
396,408.6,390.1,405.5,1021.74,-8.752584425,389.0541217,416.16
405.5,421.8,403.01,416.16,1183.09,-10.427066,393.2242568,422
416.16,424.79,411.46,422,823.83,-4.887876664,397.6512942,417.05
422,422,413.13,417.05,446.29,-13.55991591,400.6357105,440.3
417.05,442,417.05,440.3,1124.57,-2.403166525,406.7379089,437.04
440.3,444,422.5,437.04,879.59,-9.568325543,411.399769,433.35
437.04,437.04,422,433.35,819.77,-14.64118779,414.7767277,420.99
433.35,437.15,414.29,420.99,1304.29,-31.83012865,415.7326157,423.2
420.99,427.1,408.14,423.2,770.74,-29.57486137,416.8814441,421.85
423.2,426,416.7,421.85,739.44,-32.45896835,417.6458373,427.2
421.85,427.2,417.65,427.2,447.57,-26.37362637,419.1157085,433.04
427.2,436,427.2,433.04,626.68,-19.1675411,421.2579072,430.14
433.04,434.98,421.07,430.14,177.5,-25.71428571,422.624383,435.92
430.14,442,429.29,435.92,544.69,-14.99072356,424.6698625,429.88
435.92,439.41,422.79,429.88,1697.67,-34.4474262,425.4714221,424.39
429.88,432.48,412,424.39,1264.09,-54.68488567,425.3050495,419.62
424.39,431.11,417,419.62,3882.56,-67.98661461,424.4304265,406.71
419.62,424.46,404.87,406.71,2392.2,-95.29772553,421.704207,394.52
406.71,408.99,388.4,394.52,4809.95,-88.99280576,417.5220213,403.86
394.52,410.06,387.27,403.86,1897.16,-69.6875571,415.4201719,413.75
403.86,414.12,397.4,413.75,1302.37,-51.61702905,415.1632224,410.29
413.75,414.36,407.5,410.29,1318.45,-57.93897314,414.4134959,410.55
410.29,414.74,406.45,410.55,1526.59,-57.46391376,413.8191119,415.81
410.55,429.7,409.42,415.81,2769.06,-47.85309702,414.1254024,419.92
415.81,423.65,415,419.92,1562.08,-40.34350448,415.0168789,407.22
419.92,420.59,406.15,407.22,4268.69,-63.54832816,413.8173591,408.87
407.22,413.62,406.65,408.87,1999.17,-60.53352823,413.0562269,415.42
408.87,416.5,407.74,415.42,3410.81,-46.01074031,413.4198843,415.59
415.42,417.04,412.17,415.59,1855.24,-37.35899137,413.7537483,416.78
415.59,419.04,412.87,416.78,1497,-32.6870438,414.2193255,420.75
416.78,422.69,416.78,420.75,1963.65,-21.09356587,415.2240446,409.43
420.75,421,405.03,409.43,3199.64,-47.77280226,414.3326531,410.09
409.43,411.44,405.53,410.09,1860.96,-46.21729908,413.6799373,412.14
410.09,414.82,409.39,412.14,806.37,-54.36532508,413.4430238,411.76
412.14,414.36,407.68,411.76,1327.09,-72.71990272,413.1840971,414.82
411.76,417.9,411.17,414.82,1669.12,-60.31617349,413.4357745,415.53
414.82,417.98,411.89,415.53,1267.5,-57.43818403,413.757963,415.96
415.53,417.78,413.12,415.96,1197.63,-41.29967777,414.0967379,416.11
415.96,419.76,413.61,416.11,920.85,-37.25934315,414.4064706,417.31
416.11,418.4,415.28,417.31,975.38,-30.46432616,414.8531674,424.97
417.31,430,415.9,424.97,1313.9,-20.14417301,416.4096032,423
424.97,426.39,421.13,423,1142.24,-28.03364037,417.4235104,415.71
423,428.11,405,415.71,1227.79,-57.16,417.1598934,413.38
415.71,416.7,409.12,413.38,1050.18,-66.48,416.5783713,417.56
413.38,419.99,412.42,417.56,2066.84,-49.76,416.7293911,417.9
417.56,419.04,415.5,417.9,633.93,-48.4,416.9094848,420.57
417.9,423.17,417.9,420.57,564.79,-37.72,417.472641,421.5
420.57,421.66,417.96,421.5,481.01,-34,418.0922347,420.14
421.5,421.6,417.54,420.14,560.66,-39.44,418.4072755,423.39
420.14,424.97,419.5,423.39,998.65,-26.44,419.1738485,422.78
423.39,424.61,421.56,422.78,847.16,-28.88,419.728641,422.61
422.78,424.39,420.06,422.61,1096.07,-29.56,420.171927,418.31
422.61,425.96,418,418.31,861.04,-46.76,419.8854767,419.29
418.31,420.75,415,419.29,846.56,-42.84,419.7938649,420.95
419.29,422.92,416.96,420.95,1655.44,-30.98225876,419.9717319,422.58
420.95,424.5,420.23,422.58,1258.4,-23.92903505,420.3730039,427.08
422.58,430.36,422.58,427.08,1151.1,-15.44256121,421.4048494,423.54
427.08,427.71,422,423.54,1159.6,-38.01560758,421.7333341,424.52
423.54,425.77,422.39,424.52,532.25,-38.02083333,422.162052,429.25
424.52,431.02,424.52,429.25,632.81,-11.04868914,423.2525055,429.12
429.25,434.23,427.97,429.12,690.59,-26.57306292,424.155197,427.87
429.12,431.37,424.58,427.87,648.34,-33.07332293,424.7267051,428.02
427.87,429.8,426.28,428.02,1030.36,-32.29329173,425.2333659,436.92
428.02,438,426.8,436.92,1179.9,-4.695652174,427.0313096,441.77
436.92,444,434.27,441.77,1580.25,-7.689655172,429.2988004,451.01
441.77,451.34,440.11,451.01,930.69,-0.908090259,432.638985,446
451.01,451.01,442.7,446,641.31,-14.69455146,434.6945257,450.71
446,450.71,443.22,450.71,698.02,-1.832460733,437.1584449,460
450.71,460,445.4,460,1112.4,0,440.6725303,464
460,469.69,452.5,464,1447.44,-11.93122248,444.2613718,469.3
464,470,461.88,469.3,899.83,-1.458333333,448.1134684,448.35
469.3,469.3,445.48,448.35,1475.35,-45.47363999,448.1498579,450.86
448.35,451.48,435.43,450.86,1919.74,-42.08443272,448.5668028,456.22
450.86,457.22,447.39,456.22,953.38,-30.33905768,449.7442178,446.44
456.22,458.12,446.44,446.44,1176.69,-51.87142228,449.2358766,452.07
446.44,454.47,446.44,452.07,293.27,-41.01097896,449.6718956,444
452.07,453.58,440,444,1306.69,-60.18518519,448.7992963,451.92
444,452.52,442.52,451.92,1262.5,-50.60173524,449.2794045,448
451.92,451.92,444.86,448,729,-63.63899335,449.0825731,448.74
448,450,447.22,448.74,642.47,-61.49840903,449.0298695,460.7
448.74,462.37,447.17,460.7,1842.71,-26.9019381,450.8252742,459.1
460.7,462.34,457.92,459.1,277.86,-31.53022852,452.0983089,459.1
459.1,461.79,455.95,459.1,634.19,-31.53022852,453.1754922,461.75
459.1,464.99,455.99,461.75,1279.65,-23.86462251,454.4946472,452.13
461.75,463.49,450,452.13,1013.32,-50.69382935,454.1308553,453.97
452.13,455,450.99,453.97,1766.78,-37.28010825,454.1061084,454.95
453.97,455,449.39,454.95,869.91,-40.17607043,454.2359379,456.05
454.95,457.5,452.61,456.05,1274.72,-35.77430972,454.5150243,455.4
456.05,458.06,453.79,455.4,972.97,-38.37535014,454.6511744,457.65
455.4,459.79,454.14,457.65,274.15,-29.3717487,455.1125322,454.39
457.65,458,450.17,454.39,1237.42,-47.17400979,455.0013734,454.16
454.39,455,451,454.16,1000.13,-53.80029806,454.8719314,453.24
454.16,455.88,452.35,453.24,1429.97,-65.93714927,454.620865,432
453.24,453.85,431.88,432,1254.84,-99.63757173,451.1407319,439.65
432,442.63,427.06,439.65,1114.34,-66.80727656,449.372927,441
439.65,441,431.01,441,680.49,-63.24808858,448.0847844,437.89
441,442,433.34,437.89,2785.85,-71.44740311,446.516356,442.5
437.89,444.01,435.55,442.5,2887.46,-57.61734834,445.8984551,444.6
442.5,445.79,441.48,444.6,1284.15,-46.41002139,445.6986928,448.3
444.6,449.21,442.94,448.3,722.13,-35.10540788,446.0988939,452.41
448.3,452.45,445.19,452.41,915.01,-22.54812099,447.0698333,471.36
452.41,477,451.22,471.36,1764.3,-11.29355226,450.806782,523.99
471.36,545,450.55,523.99,5187.17,-17.81414278,462.0657386,518.98
523.99,549,470,518.98,2673.43,-24.61866492,470.8217788,531.43
518.98,540,518.98,531.43,916.05,-14.4087256,480.1461206,530
531.43,544.53,510.97,530,2715.14,-15.58143349,487.8159482,536.12
530,541.77,485.9,536.12,1996.79,-10.56257176,495.2473408,539.2
536.12,539.67,531.52,539.2,1793.27,-8.03673938,502.0092883,567.43
539.2,576.03,536.06,567.43,2726.68,-5.930216522,512.0740132,573.18
567.43,588.71,562,573.18,2453.02,-9.995494626,521.4749342,574.11
573.18,583.67,568.07,574.11,1186.64,-9.532515017,529.5726367,583
574.11,586.3,573.35,583,1014.48,-3.878285675,537.792231,577.38
583,589.91,565.38,577.38,3420.29,-8.525549432,543.882657,581.98
577.38,582.13,571.71,581.98,1370.72,-5.479546711,549.7437867,575.01
581.98,581.98,571.6,575.01,1374.98,-10.69173364,553.6308964,579.26
575.01,581.8,573,579.26,1378.66,-7.642078071,557.5738355,595.99
579.26,595.99,579,595.99,1276.7,0,563.4840146,665.8
595.99,683.06,595.99,665.8,5399.75,-8.754311219,579.2249354,703.27
665.8,717.79,659,703.27,4015.14,-6.261589547,598.3087915,687.34
703.27,703.95,647.26,687.34,4406.38,-13.13122601,612.0059005,692.07
687.34,697.59,671.58,692.07,1900.47,-13.80791324,624.3234543,767.05
692.07,776.71,692.07,767.05,5696.94,-4.014128402,646.2813844,747.08
767.05,776,702,747.08,5794.92,-13.80000931,661.7888637,761.02
747.08,781.15,728.87,761.02,6019.57,-9.329378505,677.0551924,765.87
761.02,769.99,745.03,765.87,2487.23,-7.081614682,690.7190089,737
765.87,768.83,725.02,737,3884.15,-20.46160263,697.8391614,673.41
737,738.36,630.2,673.41,8315.46,-51.41493677,694.0808289,594.46
673.41,679.85,590,594.46,6714.94,-89.09090909,678.7545475,623.54
594.46,635,551.49,623.54,5206.35,-68.62753636,670.2600017,669.26
623.54,762.24,618.51,669.26,5940.81,-48.71984673,670.1061553,674.15
669.26,703.34,641.41,674.15,2243.09,-46.59061221,670.7282853,633.04
674.15,680.91,615.26,633.04,1350.42,-64.49098668,664.9300875,648.49
633.04,664.08,627,648.49,1230.6,-57.76365061,662.4008433,647.01
648.49,664.86,640,647.01,2494.16,-58.40808151,660.0330213,639.5
647.01,650.53,615.85,639.5,2053.6,-61.67813289,656.8740949,669.7
639.5,675,635,669.7,1688.09,-48.52825917,658.8473111,677.74
669.7,691.2,665.85,677.74,2111.15,-45.02743186,661.7538786,700
677.74,703.94,674,700,1228.66,-32.03203661,667.6378973,664.82
700,703.96,644.65,664.82,1540.96,-47.85589399,667.2043746,679.26
664.82,684.73,645,679.26,1654.77,-39.37366548,669.0590862,666.5
679.26,683.11,659.57,666.5,970.34,-45.4282325,668.6653806,677.59
666.5,681.23,665.85,677.59,906.68,-40.16607355,670.038399,640
677.59,681.99,610.7,640,2909.92,-80.66517091,665.4171069,670
640,670.07,634.04,670,1772.69,-36.41432554,666.1221673,657.95
670,671.93,622,657.95,1923.47,-49.33519194,664.8649108,651.2
657.95,657.95,642.42,651.2,495.79,-56.57302166,662.7626169,652.98
651.2,663.32,645.32,652.98,815.62,-54.66437916,661.2575989,674.21
652.98,675.98,647.14,674.21,974.64,-31.90006434,663.250276,662.88
674.21,674.21,657.96,662.88,928.63,-44.04889556,663.1933104,662.78
662.88,665.92,650,662.78,1157.1,-44.15612267,663.1297242,663.87
662.78,669,660,663.87,1157.88,-42.9873472,663.2436128,665
663.87,669.1,661,665,432.23,-41.77568089,663.5138262,677.88
665,685,661.52,677.88,927.5,-9.582772544,665.7240068,675.28
677.88,686,667.58,675.28,1296.12,-14.23638778,667.1941596,673.51
675.28,676.55,666.02,673.51,991.27,-16.58698539,668.1658274,667
673.51,676.15,660,667,1552.88,-25.23240372,667.9864693,664.5
667,669.46,658.89,664.5,554.76,-33.59375,667.4500894,648.97
664.5,668.97,644.54,648.97,1532.52,-57.859375,664.6069987,657.71
648.97,660,645.94,657.71,715.12,-64.91509867,663.545922,662.9
657.71,668.44,651.98,662.9,873.13,-55.71635311,663.4465494,654.28
662.9,664.68,652.01,654.28,847.7,-76.50747709,662.036311,655.03
654.28,659.1,642.5,655.03,1130.07,-71.1954023,660.958417,654.03
655.03,663.94,648,654.03,1755.59,-73.49425287,659.8925067,653.87
654.03,661.1,651.7,653.87,889.65,-73.86206897,658.9659672,653
653.87,659.57,651.7,653,1002.86,-75.86206897,658.0481261,654.93
653,658.18,651.9,654.93,453.11,-71.42528736,657.5684144,623.68
654.93,656.67,623.68,623.68,1301.11,-100,652.3548122,605
623.68,627.05,601.01,605,2577.04,-94.71803018,645.0694565,506
605,611.44,479,506,7142.29,-86.30484403,623.6741555,564.94
506,572,502.75,564.94,5302.46,-54.8776646,614.6381315,582.92
564.94,589,564.94,582.92,2819.75,-45.29662578,609.758419,575.65
582.92,584.41,567.41,575.65,1017.31,-48.98120777,604.5109699,591.6
575.65,598,569.88,591.6,1036.92,-40.56165541,602.5246669,593
591.6,607.51,570.11,593,1356.87,-38.60404998,601.0593335,590.31
